[filename], [gate], [angular_velocity_min], [angular_velocity_max], [time_min], [time_max]
2.3_positions.xlsx,ElbowLeft z (mm),-2.4,0.36,1846.41,3545.67
2.3_positions.xlsx,WristLeft x (mm),-0.45,1.39,1609.72,2877.98
2.3_positions.xlsx,WristLeft y (mm),-1.54,1.54,3323.11,2941.57
2.3_positions.xlsx,WristLeft z (mm),-3.03,1.07,2817.92,3307.21
2.3_positions.xlsx,HandLeft x (mm),-0.63,1.0,2416.95,2049.55
2.3_positions.xlsx,HandLeft y (mm),-1.84,1.24,3324.87,1214.05
2.3_positions.xlsx,HandLeft z (mm),-3.28,1.18,2812.62,3353.14
2.3_positions.xlsx,ShoulderRight x (mm),-0.09,0.66,613.48,2245.61
2.3_positions.xlsx,ShoulderRight y (mm),-0.33,0.37,1646.81,1715.7
2.3_positions.xlsx,ShoulderRight z (mm),-2.05,0.02,2247.38,178.95
2.3_positions.xlsx,ElbowRight x (mm),-0.98,1.39,2634.22,2681.91
2.3_positions.xlsx,ElbowRight y (mm),-1.65,1.19,2618.32,2579.46
2.3_positions.xlsx,ElbowRight z (mm),-2.32,0.13,2245.61,145.38
2.3_positions.xlsx,WristRight x (mm),-0.19,0.81,1410.12,3217.13
2.3_positions.xlsx,WristRight y (mm),-1.0,1.14,2683.68,2482.31
2.3_positions.xlsx,WristRight z (mm),-3.22,0.24,2344.53,2823.22
2.3_positions.xlsx,HandRight x (mm),-0.31,0.56,512.79,1807.55
2.3_positions.xlsx,HandRight y (mm),-1.97,1.39,2812.62,3217.13
2.3_positions.xlsx,HandRight z (mm),-3.5,0.59,2344.53,2777.3
2.3_positions.xlsx,HipLeft x (mm),-0.18,0.62,620.54,2514.1
2.3_positions.xlsx,HipLeft y (mm),-0.45,0.39,1524.93,1710.4
2.3_positions.xlsx,HipLeft z (mm),-1.91,0.01,1650.34,329.09
2.3_positions.xlsx,KneeLeft x (mm),-1.56,1.5,1911.77,2247.38
2.3_positions.xlsx,KneeLeft y (mm),-2.63,2.46,1448.98,1408.35
2.3_positions.xlsx,KneeLeft z (mm),-3.81,0.37,2245.61,961.45
2.3_positions.xlsx,AnkleLeft x (mm),-0.74,2.61,1917.07,2450.51
2.3_positions.xlsx,AnkleLeft y (mm),-2.88,2.17,1447.21,1615.02
2.3_positions.xlsx,AnkleLeft z (mm),-6.13,0.91,2446.98,1874.67
2.3_positions.xlsx,FootLeft x (mm),-2.15,2.52,813.08,1353.59
2.3_positions.xlsx,FootLeft y (mm),-2.18,1.95,1309.43,911.99
2.3_positions.xlsx,FootLeft z (mm),-6.61,2.85,1348.29,3381.4
2.3_positions.xlsx,HipRight x (mm),-0.18,0.62,617.01,2247.38
2.3_positions.xlsx,HipRight y (mm),-0.35,0.31,2061.91,1406.58
2.3_positions.xlsx,HipRight z (mm),-1.94,0.02,1646.81,117.12
2.3_positions.xlsx,KneeRight x (mm),-1.11,1.89,2708.41,1911.77
2.3_positions.xlsx,KneeRight y (mm),-2.03,2.43,980.88,2874.45
2.3_positions.xlsx,KneeRight z (mm),-4.32,4.05,2704.87,2750.8
2.3_positions.xlsx,AnkleRight x (mm),-0.95,1.93,2378.09,1950.63
2.3_positions.xlsx,AnkleRight y (mm),-2.3,2.16,1883.51,1841.11
2.3_positions.xlsx,AnkleRight z (mm),-5.58,4.48,2738.44,2782.59
2.3_positions.xlsx,FootRight x (mm),-1.35,2.43,67.66,1443.68
2.3_positions.xlsx,FootRight y (mm),-2.27,1.62,2844.42,1710.4
2.3_positions.xlsx,FootRight z (mm),-6.07,4.38,1710.4,2782.59
2.3_positions.xlsx,SpineShoulder x (mm),-0.16,0.44,647.04,1210.51
2.3_positions.xlsx,SpineShoulder y (mm),-0.35,0.21,3452.05,1786.35
2.3_positions.xlsx,SpineShoulder z (mm),-1.85,0.07,1713.93,3413.19
2.3_positions.xlsx,HandTipLeft x (mm),-0.8,1.18,712.39,2877.98
2.3_positions.xlsx,HandTipLeft y (mm),-1.38,1.38,3245.39,445.67
2.3_positions.xlsx,HandTipLeft z (mm),-4.01,1.64,2812.62,3351.37
2.3_positions.xlsx,ThumbLeft x (mm),-0.79,1.9,76.5,2978.66
2.3_positions.xlsx,ThumbLeft y (mm),-2.33,2.45,2344.53,1516.1
2.3_positions.xlsx,ThumbLeft z (mm),-4.54,1.75,2816.16,3363.73
2.3_positions.xlsx,HandTipRight x (mm),-0.35,0.73,456.27,1743.96
2.3_positions.xlsx,HandTipRight y (mm),-1.07,1.14,2250.91,3217.13
2.3_positions.xlsx,HandTipRight z (mm),-3.61,0.98,2342.77,313.19
2.3_positions.xlsx,ThumbRight x (mm),-1.01,1.52,3425.56,3520.94
2.3_positions.xlsx,ThumbRight y (mm),-2.45,2.61,1984.19,2141.4
2.3_positions.xlsx,ThumbRight z (mm),-3.86,1.33,2341.0,2879.75
2.4_positions.xlsx,SpineBase x (mm),-0.23,0.7,463.58,1931.32
2.4_positions.xlsx,SpineBase y (mm),-0.42,0.36,1235.36,1133.77
2.4_positions.xlsx,SpineBase z (mm),-2.27,0.0,1835.8,122.43
2.4_positions.xlsx,SpineMid x (mm),-0.26,0.76,2968.44,3010.9
2.4_positions.xlsx,SpineMid y (mm),-0.37,0.31,2947.22,1937.39
2.4_positions.xlsx,SpineMid z (mm),-2.03,0.0,1837.31,122.43
2.4_positions.xlsx,Neck x (mm),-0.82,2.01,2965.41,3009.38
2.4_positions.xlsx,Neck y (mm),-0.75,0.41,2941.15,1937.39
2.4_positions.xlsx,Neck z (mm),-1.97,0.04,1567.42,130.01
2.4_positions.xlsx,Head x (mm),-0.85,2.07,2963.89,3009.38
2.4_positions.xlsx,Head y (mm),-0.72,0.39,2942.67,935.14
2.4_positions.xlsx,Head z (mm),-1.87,0.03,1427.92,99.68
2.4_positions.xlsx,ShoulderLeft x (mm),-0.24,0.52,437.81,976.08
2.4_positions.xlsx,ShoulderLeft y (mm),-0.36,0.38,2804.69,973.05
2.4_positions.xlsx,ShoulderLeft z (mm),-1.9,0.03,1429.44,108.78
2.4_positions.xlsx,ElbowLeft x (mm),-0.51,1.34,2872.92,2809.24
2.4_positions.xlsx,ElbowLeft y (mm),-2.62,1.09,2816.82,2869.89
2.4_positions.xlsx,ElbowLeft z (mm),-2.55,1.01,1761.5,2941.15
2.4_positions.xlsx,WristLeft x (mm),-0.71,1.3,384.74,2593.93
2.4_positions.xlsx,WristLeft y (mm),-2.86,1.82,2839.56,274.05
2.4_positions.xlsx,WristLeft z (mm),-3.31,2.12,1567.42,2878.98
2.4_positions.xlsx,HandLeft x (mm),-0.77,1.39,401.42,2534.79
2.4_positions.xlsx,HandLeft y (mm),-2.78,1.77,439.32,399.9
2.4_positions.xlsx,HandLeft z (mm),-3.66,1.42,1567.42,2939.63
2.4_positions.xlsx,ShoulderRight x (mm),-0.18,0.62,2977.54,2316.45
2.4_positions.xlsx,ShoulderRight y (mm),-0.84,0.56,2971.48,1405.18
2.4_positions.xlsx,ShoulderRight z (mm),-1.97,0.05,1834.28,36.0
2.4_positions.xlsx,ElbowRight x (mm),-0.33,0.77,1365.76,1834.28
2.4_positions.xlsx,ElbowRight y (mm),-0.82,0.75,2977.54,1167.13
2.4_positions.xlsx,ElbowRight z (mm),-2.75,0.05,1233.84,513.62
2.4_positions.xlsx,WristRight x (mm),-0.15,0.9,601.56,929.08
2.4_positions.xlsx,WristRight y (mm),-0.8,1.14,2976.02,1168.64
2.4_positions.xlsx,WristRight z (mm),-3.44,0.53,2016.23,2424.11
2.4_positions.xlsx,HandRight x (mm),-0.27,0.82,604.6,1835.8
2.4_positions.xlsx,HandRight y (mm),-1.69,1.86,1500.71,1835.8
2.4_positions.xlsx,HandRight z (mm),-3.95,0.69,2029.88,1543.16
2.4_positions.xlsx,HipLeft x (mm),-0.17,0.73,460.55,1435.51
2.4_positions.xlsx,HipLeft y (mm),-0.45,0.5,1235.36,1403.66
2.4_positions.xlsx,HipLeft z (mm),-2.28,0.02,1837.31,105.75
2.4_positions.xlsx,KneeLeft x (mm),-1.53,2.08,1602.29,997.31
2.4_positions.xlsx,KneeLeft y (mm),-2.7,2.95,1170.16,1127.71
2.4_positions.xlsx,KneeLeft z (mm),-4.69,1.54,1126.19,2437.75
2.4_positions.xlsx,AnkleLeft x (mm),-0.55,1.95,2245.19,1239.91
2.4_positions.xlsx,AnkleLeft y (mm),-5.98,3.14,1170.16,1127.71
2.4_positions.xlsx,AnkleLeft z (mm),-5.93,0.38,1212.62,2280.06
2.4_positions.xlsx,FootLeft x (mm),-2.84,3.3,569.72,2005.62
2.4_positions.xlsx,FootLeft y (mm),-4.16,2.94,1170.16,1127.71
2.4_positions.xlsx,FootLeft z (mm),-5.76,3.6,1217.17,2932.05
2.4_positions.xlsx,HipRight x (mm),-0.25,0.73,465.1,1931.32
2.4_positions.xlsx,HipRight y (mm),-0.39,0.29,1333.92,1433.99
2.4_positions.xlsx,HipRight z (mm),-2.26,0.03,1835.8,95.13
2.4_positions.xlsx,KneeRight x (mm),-2.43,1.48,2304.32,2363.46
2.4_positions.xlsx,KneeRight y (mm),-2.06,1.98,736.51,1233.84
2.4_positions.xlsx,KneeRight z (mm),-6.49,0.4,2302.81,2349.81
2.4_positions.xlsx,AnkleRight x (mm),-4.57,5.04,2202.73,2436.24
2.4_positions.xlsx,AnkleRight y (mm),-1.55,2.13,1467.35,2240.64
2.4_positions.xlsx,AnkleRight z (mm),-5.08,2.69,1426.41,2105.69
2.4_positions.xlsx,FootRight x (mm),-3.37,3.09,2202.73,2440.79
2.4_positions.xlsx,FootRight y (mm),-1.46,2.16,731.96,1177.74
2.4_positions.xlsx,FootRight z (mm),-6.55,2.95,1643.23,2998.77
2.4_positions.xlsx,SpineShoulder x (mm),-0.67,1.73,2965.41,3009.38
2.4_positions.xlsx,SpineShoulder y (mm),-0.64,0.38,2941.15,1935.87
2.4_positions.xlsx,SpineShoulder z (mm),-1.9,0.02,1567.42,105.75
2.4_positions.xlsx,HandTipLeft x (mm),-1.5,2.21,1103.45,2539.34
2.4_positions.xlsx,HandTipLeft y (mm),-1.63,1.64,440.84,2534.79
2.4_positions.xlsx,HandTipLeft z (mm),-4.38,1.48,2443.82,3067.0
2.4_positions.xlsx,ThumbLeft x (mm),-1.0,1.43,1132.25,1535.58
2.4_positions.xlsx,ThumbLeft y (mm),-2.99,3.26,440.84,2205.77
2.4_positions.xlsx,ThumbLeft z (mm),-4.39,1.79,2539.34,2933.57
2.4_positions.xlsx,HandTipRight x (mm),-0.59,1.04,671.31,932.11
2.4_positions.xlsx,HandTipRight y (mm),-1.66,1.36,1503.74,2107.21
2.4_positions.xlsx,HandTipRight z (mm),-4.58,1.14,2035.94,2434.72
2.4_positions.xlsx,ThumbRight x (mm),-0.89,1.76,1265.69,2399.85
2.4_positions.xlsx,ThumbRight y (mm),-3.25,3.23,1497.67,2631.83
2.4_positions.xlsx,ThumbRight z (mm),-4.23,1.89,1141.35,1440.06
2.5_positions.xlsx,SpineBase x (mm),-0.18,1.28,4197.09,3541.88
2.5_positions.xlsx,SpineBase y (mm),-2.03,1.02,4132.01,4186.25
2.5_positions.xlsx,SpineBase z (mm),-2.96,0.03,3340.11,936.21
2.5_positions.xlsx,SpineMid x (mm),-0.47,1.31,4084.28,4375.0
2.5_positions.xlsx,SpineMid y (mm),-4.87,0.89,4142.85,4192.75
2.5_positions.xlsx,SpineMid z (mm),-2.61,0.04,3340.11,111.77
2.5_positions.xlsx,Neck x (mm),-1.37,1.72,4082.11,4375.0
2.5_positions.xlsx,Neck y (mm),-7.76,0.9,4145.02,4194.92
2.5_positions.xlsx,Neck z (mm),-2.98,0.07,4077.77,1671.7
2.5_positions.xlsx,Head x (mm),-6.98,2.92,4147.19,4105.97
2.5_positions.xlsx,Head y (mm),-7.21,0.73,4145.02,4199.26
2.5_positions.xlsx,Head z (mm),-4.77,0.06,4147.19,1964.59
2.5_positions.xlsx,ShoulderLeft x (mm),-1.41,1.96,4108.14,4147.19
2.5_positions.xlsx,ShoulderLeft y (mm),-10.66,2.55,4145.02,4101.63
2.5_positions.xlsx,ShoulderLeft z (mm),-2.57,0.05,3142.68,1576.24
2.5_positions.xlsx,ElbowLeft x (mm),-1.48,2.05,4375.0,4114.65
2.5_positions.xlsx,ElbowLeft y (mm),-1.48,1.19,4316.42,4051.73
2.5_positions.xlsx,ElbowLeft z (mm),-3.97,0.56,3140.51,4364.15
2.5_positions.xlsx,WristLeft x (mm),-5.69,2.97,4375.0,4008.34
2.5_positions.xlsx,WristLeft y (mm),-1.95,1.61,3416.04,4069.09
2.5_positions.xlsx,WristLeft z (mm),-5.15,2.86,3140.51,4375.0
2.5_positions.xlsx,HandLeft x (mm),-6.76,3.47,4375.0,4316.42
2.5_positions.xlsx,HandLeft y (mm),-3.09,2.38,3413.87,3941.08
2.5_positions.xlsx,HandLeft z (mm),-5.5,3.8,3140.51,4368.49
2.5_positions.xlsx,ShoulderRight x (mm),-0.72,3.0,4105.97,4145.02
2.5_positions.xlsx,ShoulderRight y (mm),-4.93,1.05,4375.0,3923.73
2.5_positions.xlsx,ShoulderRight z (mm),-2.94,3.63,4105.97,4149.36
2.5_positions.xlsx,ElbowRight x (mm),-2.89,1.46,4212.28,4158.04
2.5_positions.xlsx,ElbowRight y (mm),-3.97,1.77,4375.0,2778.19
2.5_positions.xlsx,ElbowRight z (mm),-8.6,1.72,4214.45,4164.55
2.5_positions.xlsx,WristRight x (mm),-6.82,2.97,4212.28,4158.04
2.5_positions.xlsx,WristRight y (mm),-3.45,2.04,4216.62,2778.19
2.5_positions.xlsx,WristRight z (mm),-13.03,3.15,4214.45,3813.08
2.5_positions.xlsx,HandRight x (mm),-7.38,3.27,4212.28,4253.5
2.5_positions.xlsx,HandRight y (mm),-4.31,1.85,4145.02,3672.05
2.5_positions.xlsx,HandRight z (mm),-14.71,3.37,4214.45,3813.08
2.5_positions.xlsx,HipLeft x (mm),-0.21,1.24,4194.92,3541.88
2.5_positions.xlsx,HipLeft y (mm),-2.26,1.37,4134.18,4186.25
2.5_positions.xlsx,HipLeft z (mm),-2.91,0.05,3340.11,1741.12
2.5_positions.xlsx,KneeLeft x (mm),-2.74,2.81,3142.68,3806.57
2.5_positions.xlsx,KneeLeft y (mm),-2.4,2.16,2906.19,4361.98
2.5_positions.xlsx,KneeLeft z (mm),-5.75,4.83,3847.79,3806.57
2.5_positions.xlsx,AnkleLeft x (mm),-1.3,2.17,4357.64,3619.98
2.5_positions.xlsx,AnkleLeft y (mm),-1.91,2.03,2743.47,4010.51
2.5_positions.xlsx,AnkleLeft z (mm),-8.36,0.86,2776.02,3750.16
2.5_positions.xlsx,FootLeft x (mm),-3.55,3.09,2339.93,2713.1
2.5_positions.xlsx,FootLeft y (mm),-1.89,1.56,3472.45,369.95
2.5_positions.xlsx,FootLeft z (mm),-8.06,3.77,2782.52,2339.93
2.5_positions.xlsx,HipRight x (mm),-0.16,1.29,2081.75,3544.05
2.5_positions.xlsx,HipRight y (mm),-1.72,0.57,4123.33,4186.25
2.5_positions.xlsx,HipRight z (mm),-3.01,0.04,3340.11,1673.87
2.5_positions.xlsx,KneeRight x (mm),-0.97,1.6,2639.33,4010.51
2.5_positions.xlsx,KneeRight y (mm),-2.63,1.92,3142.68,4014.85
2.5_positions.xlsx,KneeRight z (mm),-6.62,0.14,3142.68,738.78
2.5_positions.xlsx,AnkleRight x (mm),-3.43,5.58,4012.68,3958.44
2.5_positions.xlsx,AnkleRight y (mm),-2.9,4.3,3941.08,4279.54
2.5_positions.xlsx,AnkleRight z (mm),-13.74,8.85,3962.78,4014.85
2.5_positions.xlsx,FootRight x (mm),-3.2,5.15,2708.76,3967.12
2.5_positions.xlsx,FootRight y (mm),-4.71,4.13,4147.19,4277.37
2.5_positions.xlsx,FootRight z (mm),-13.75,10.64,3964.95,4012.68
2.5_positions.xlsx,SpineShoulder x (mm),-1.12,1.62,4082.11,4375.0
2.5_positions.xlsx,SpineShoulder y (mm),-7.03,0.88,4145.02,4194.92
2.5_positions.xlsx,SpineShoulder z (mm),-2.71,0.07,4077.77,1671.7
2.5_positions.xlsx,HandTipLeft x (mm),-5.45,3.48,4375.0,4316.42
2.5_positions.xlsx,HandTipLeft y (mm),-2.42,2.16,3413.87,4010.51
2.5_positions.xlsx,HandTipLeft z (mm),-6.38,3.72,3938.91,4368.49
2.5_positions.xlsx,ThumbLeft x (mm),-6.45,3.33,4375.0,4316.42
2.5_positions.xlsx,ThumbLeft y (mm),-3.09,2.94,3422.55,3648.19
2.5_positions.xlsx,ThumbLeft z (mm),-5.21,3.99,4010.51,4370.66
2.5_positions.xlsx,HandTipRight x (mm),-8.57,4.55,4212.28,4251.33
2.5_positions.xlsx,HandTipRight y (mm),-4.62,2.48,4214.45,4253.5
2.5_positions.xlsx,HandTipRight z (mm),-14.91,2.94,4214.45,4164.55
2.5_positions.xlsx,ThumbRight x (mm),-8.88,4.94,4210.11,4251.33
2.5_positions.xlsx,ThumbRight y (mm),-4.26,2.97,4145.02,3303.23
2.5_positions.xlsx,ThumbRight z (mm),-12.84,3.33,4214.45,3813.08
3.1_positions.xlsx,SpineBase x (mm),-0.61,1.23,4071.77,2039.55
3.1_positions.xlsx,SpineBase y (mm),-2.77,1.04,4473.83,2173.57
3.1_positions.xlsx,SpineBase z (mm),-2.32,0.04,2373.38,409.38
3.1_positions.xlsx,SpineMid x (mm),-0.26,0.68,4213.1,2039.55
3.1_positions.xlsx,SpineMid y (mm),-3.94,0.52,4473.83,1978.63
3.1_positions.xlsx,SpineMid z (mm),-1.93,0.03,2373.38,63.37
3.1_positions.xlsx,Neck x (mm),-0.56,1.31,4208.23,4473.83
3.1_positions.xlsx,Neck y (mm),-5.06,0.64,4473.83,4520.13
3.1_positions.xlsx,Neck z (mm),-1.9,0.28,2509.83,4330.06
3.1_positions.xlsx,Head x (mm),-1.73,1.94,4108.32,4144.87
3.1_positions.xlsx,Head y (mm),-4.55,3.65,4071.77,4473.83
3.1_positions.xlsx,Head z (mm),-2.29,0.92,4015.72,4775.98
3.1_positions.xlsx,ShoulderLeft x (mm),-1.19,1.57,2509.83,4074.21
3.1_positions.xlsx,ShoulderLeft y (mm),-4.98,6.9,4478.7,4074.21
3.1_positions.xlsx,ShoulderLeft z (mm),-1.9,0.7,3143.38,4076.64
3.1_positions.xlsx,ElbowLeft x (mm),-3.29,5.78,740.77,1040.49
3.1_positions.xlsx,ElbowLeft y (mm),-11.86,7.64,1306.09,1018.56
3.1_positions.xlsx,ElbowLeft z (mm),-4.76,3.32,2972.81,1045.36
3.1_positions.xlsx,WristLeft x (mm),-6.84,7.65,2838.79,2307.58
3.1_positions.xlsx,WristLeft y (mm),-16.84,21.0,2841.23,2307.58
3.1_positions.xlsx,WristLeft z (mm),-3.31,1.51,2841.23,1042.93
3.1_positions.xlsx,HandLeft x (mm),-7.67,8.1,2841.23,2307.58
3.1_positions.xlsx,HandLeft y (mm),-21.69,24.77,2841.23,2307.58
3.1_positions.xlsx,HandLeft z (mm),-4.67,2.92,2841.23,4671.2
3.1_positions.xlsx,ShoulderRight x (mm),-4.17,3.71,4140.0,4473.83
3.1_positions.xlsx,ShoulderRight y (mm),-8.24,5.5,4473.83,4169.24
3.1_positions.xlsx,ShoulderRight z (mm),-2.36,1.78,4137.56,4174.11
3.1_positions.xlsx,ElbowRight x (mm),-5.32,6.33,570.2,943.02
3.1_positions.xlsx,ElbowRight y (mm),-7.43,4.44,4473.83,4166.8
3.1_positions.xlsx,ElbowRight z (mm),-2.37,1.86,2509.83,506.85
3.1_positions.xlsx,WristRight x (mm),-7.2,7.25,1781.25,2073.66
3.1_positions.xlsx,WristRight y (mm),-4.67,2.48,4473.83,4161.93
3.1_positions.xlsx,WristRight z (mm),-5.26,1.92,1778.82,2071.22
3.1_positions.xlsx,HandRight x (mm),-6.31,8.64,1788.56,2071.22
3.1_positions.xlsx,HandRight y (mm),-2.54,2.31,3343.19,3089.77
3.1_positions.xlsx,HandRight z (mm),-6.57,1.79,1773.94,2073.66
3.1_positions.xlsx,HipLeft x (mm),-0.67,1.17,4210.66,2039.55
3.1_positions.xlsx,HipLeft y (mm),-2.44,1.13,4473.83,4074.21
3.1_positions.xlsx,HipLeft z (mm),-2.35,0.25,2373.38,2331.95
3.1_positions.xlsx,KneeLeft x (mm),-0.43,0.67,2636.54,2205.24
3.1_positions.xlsx,KneeLeft y (mm),-3.94,3.41,2704.77,2643.85
3.1_positions.xlsx,KneeLeft z (mm),-3.01,0.76,2037.11,4892.94
3.1_positions.xlsx,AnkleLeft x (mm),-0.74,1.14,648.18,2207.68
3.1_positions.xlsx,AnkleLeft y (mm),-2.13,3.36,999.07,4676.08
3.1_positions.xlsx,AnkleLeft z (mm),-4.85,0.72,2441.6,2485.47
3.1_positions.xlsx,FootLeft x (mm),-1.7,2.01,701.79,1671.6
3.1_positions.xlsx,FootLeft y (mm),-2.76,2.37,4678.51,2037.11
3.1_positions.xlsx,FootLeft z (mm),-5.59,5.2,2441.6,1671.6
3.1_positions.xlsx,HipRight x (mm),-1.07,1.26,4071.77,2039.55
3.1_positions.xlsx,HipRight y (mm),-2.94,0.9,4473.83,2015.18
3.1_positions.xlsx,HipRight z (mm),-2.2,0.04,2375.81,2180.88
3.1_positions.xlsx,KneeRight x (mm),-1.12,1.08,3908.51,2870.47
3.1_positions.xlsx,KneeRight y (mm),-2.64,3.63,2802.24,2848.54
3.1_positions.xlsx,KneeRight z (mm),-4.02,0.14,2707.21,2909.45
3.1_positions.xlsx,AnkleRight x (mm),-1.84,2.88,4895.38,4846.65
3.1_positions.xlsx,AnkleRight y (mm),-8.92,10.7,4637.09,4676.08
3.1_positions.xlsx,AnkleRight z (mm),-3.83,1.22,2868.03,4910.0
3.1_positions.xlsx,FootRight x (mm),-2.48,2.6,4678.51,4846.65
3.1_positions.xlsx,FootRight y (mm),-7.91,9.28,4637.09,4676.08
3.1_positions.xlsx,FootRight z (mm),-7.6,4.0,2707.21,3842.72
3.1_positions.xlsx,SpineShoulder x (mm),-0.49,1.12,4210.66,4471.39
3.1_positions.xlsx,SpineShoulder y (mm),-4.79,0.58,4473.83,4520.13
3.1_positions.xlsx,SpineShoulder z (mm),-1.88,0.25,2441.6,4330.06
3.1_positions.xlsx,HandTipLeft x (mm),-9.9,9.29,2841.23,2307.58
3.1_positions.xlsx,HandTipLeft y (mm),-26.27,29.26,2841.23,2307.58
3.1_positions.xlsx,HandTipLeft z (mm),-5.35,3.7,2841.23,4673.64
3.1_positions.xlsx,ThumbLeft x (mm),-9.09,7.27,2841.23,2307.58
3.1_positions.xlsx,ThumbLeft y (mm),-19.82,23.86,2841.23,2307.58
3.1_positions.xlsx,ThumbLeft z (mm),-6.63,2.56,2841.23,4741.87
3.1_positions.xlsx,HandTipRight x (mm),-6.98,10.2,1786.13,2071.22
3.1_positions.xlsx,HandTipRight y (mm),-3.57,2.78,4607.85,2073.66
3.1_positions.xlsx,HandTipRight z (mm),-6.27,2.88,3075.15,2071.22
3.1_positions.xlsx,ThumbRight x (mm),-6.62,7.25,1781.25,2071.22
3.1_positions.xlsx,ThumbRight y (mm),-4.44,3.06,3272.53,3309.08
3.1_positions.xlsx,ThumbRight z (mm),-4.89,1.44,1773.94,2068.79
3.2_positions.xlsx,SpineBase x (mm),-0.47,0.68,2466.0,773.51
3.2_positions.xlsx,SpineBase y (mm),-2.49,1.63,2670.31,2610.85
3.2_positions.xlsx,SpineBase z (mm),-1.83,-0.18,2401.96,50.77
3.2_positions.xlsx,SpineMid x (mm),-0.21,0.59,195.62,770.46
3.2_positions.xlsx,SpineMid y (mm),-2.78,0.47,2673.36,771.98
3.2_positions.xlsx,SpineMid z (mm),-1.6,-0.18,1310.23,3082.0
3.2_positions.xlsx,Neck x (mm),-0.21,0.56,203.25,770.46
3.2_positions.xlsx,Neck y (mm),-3.3,0.44,2673.36,770.46
3.2_positions.xlsx,Neck z (mm),-1.58,-0.07,701.85,3082.0
3.2_positions.xlsx,Head x (mm),-1.15,3.22,2519.36,2472.1
3.2_positions.xlsx,Head y (mm),-4.94,2.8,2473.62,2673.36
3.2_positions.xlsx,Head z (mm),-2.62,0.29,2429.4,2482.77
3.2_positions.xlsx,ShoulderLeft x (mm),-0.88,1.7,1171.47,2473.62
3.2_positions.xlsx,ShoulderLeft y (mm),-6.14,5.02,2671.84,2472.1
3.2_positions.xlsx,ShoulderLeft z (mm),-3.06,0.23,1305.65,2470.57
3.2_positions.xlsx,ElbowLeft x (mm),-2.47,3.99,1203.49,3056.08
3.2_positions.xlsx,ElbowLeft y (mm),-3.37,3.85,2568.16,2473.62
3.2_positions.xlsx,ElbowLeft z (mm),-3.57,2.16,1831.69,1203.49
3.2_positions.xlsx,WristLeft x (mm),-3.73,1.7,468.56,366.4
3.2_positions.xlsx,WristLeft y (mm),-4.5,2.94,465.51,2610.85
3.2_positions.xlsx,WristLeft z (mm),-3.31,0.92,1336.15,2345.54
3.2_positions.xlsx,HandLeft x (mm),-4.83,2.34,468.56,366.4
3.2_positions.xlsx,HandLeft y (mm),-5.92,2.78,468.56,1099.81
3.2_positions.xlsx,HandLeft z (mm),-4.59,1.86,3056.08,666.78
3.2_positions.xlsx,ShoulderRight x (mm),-3.04,3.03,2502.59,2609.32
3.2_positions.xlsx,ShoulderRight y (mm),-6.55,4.44,2670.31,2610.85
3.2_positions.xlsx,ShoulderRight z (mm),-3.32,1.48,2568.16,2610.85
3.2_positions.xlsx,ElbowRight x (mm),-3.15,4.69,1137.93,1636.53
3.2_positions.xlsx,ElbowRight y (mm),-6.54,2.74,2671.84,2610.85
3.2_positions.xlsx,ElbowRight z (mm),-2.2,0.35,1121.16,1574.01
3.2_positions.xlsx,WristRight x (mm),-4.18,8.29,1137.93,1438.31
3.2_positions.xlsx,WristRight y (mm),-4.74,1.88,2671.84,436.54
3.2_positions.xlsx,WristRight z (mm),-4.65,0.85,1900.31,2708.43
3.2_positions.xlsx,HandRight x (mm),-4.7,11.26,1137.93,1436.78
3.2_positions.xlsx,HandRight y (mm),-3.82,3.47,1003.75,1903.36
3.2_positions.xlsx,HandRight z (mm),-7.57,2.35,1901.83,1040.34
3.2_positions.xlsx,HipLeft x (mm),-0.37,1.07,174.28,2571.2
3.2_positions.xlsx,HipLeft y (mm),-2.34,1.73,2670.31,2610.85
3.2_positions.xlsx,HipLeft z (mm),-2.06,-0.05,770.46,50.77
3.2_positions.xlsx,KneeLeft x (mm),-1.43,1.65,1334.62,1375.79
3.2_positions.xlsx,KneeLeft y (mm),-4.57,3.8,1067.79,1272.11
3.2_positions.xlsx,KneeLeft z (mm),-3.23,0.08,1900.31,2676.41
3.2_positions.xlsx,AnkleLeft x (mm),-0.4,0.8,1003.75,893.97
3.2_positions.xlsx,AnkleLeft y (mm),-1.5,1.67,1064.74,1006.8
3.2_positions.xlsx,AnkleLeft z (mm),-4.97,0.69,999.17,1208.07
3.2_positions.xlsx,FootLeft x (mm),-0.96,1.46,1334.62,2060.41
3.2_positions.xlsx,FootLeft y (mm),-2.7,2.17,1206.54,1807.3
3.2_positions.xlsx,FootLeft z (mm),-6.83,4.3,973.25,52.3
3.2_positions.xlsx,HipRight x (mm),-0.57,0.81,2469.05,677.45
3.2_positions.xlsx,HipRight y (mm),-2.54,1.47,2670.31,2610.85
3.2_positions.xlsx,HipRight z (mm),-1.93,-0.08,1241.61,2627.62
3.2_positions.xlsx,KneeRight x (mm),-1.34,2.11,2405.01,2504.12
3.2_positions.xlsx,KneeRight y (mm),-2.23,1.49,2670.31,2612.37
3.2_positions.xlsx,KneeRight z (mm),-5.5,1.07,2405.01,2203.74
3.2_positions.xlsx,AnkleRight x (mm),-0.94,1.46,3059.13,1635.0
3.2_positions.xlsx,AnkleRight y (mm),-2.82,8.05,3004.24,3059.13
